name,num,images,description,website
星の湯,425,"[""https://www.1010.or.jp/map/wp-content/uploads/2015/03/00C07284-1024x683-1-250x170.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/2015/03/00C07256-1024x683-1-300x200.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/2015/03/00C07287-1024x683-1-300x200.jpg""]",大きな浴槽がある湯ったり空間。日替わりの薬湯もお楽しみください。インドアビューはこちら。最新の銭湯情報はこちら,http://www.shinagawa1010.jp/list/hoshinoyu.html
富士見湯,426,"[""https://www.1010.or.jp/map/wp-content/uploads/2015/03/1-th4-250x170.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/2015/03/2-th6-300x185.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/2015/03/3-th5-300x185.jpg""]",2022年10月1日、リニューアルオープン。従来の古代ヒノキ風呂の代わりにぬるめの気泡風呂を設置。男湯にはフィンランド式のオートロウリュウを備えた広いサウナと外気浴スペース、深さ120cmの水風呂を新設しました。店内は全て超軟水で、細胞を活性化し自然治癒力を高める秋田県玉川温泉産の北投石の湯もこれまで通りお楽しみいただけます。※男湯のサウナは、バスタオル付きで1000円（大人の入浴料込みで1500円）インドアビュー（リニューアル前）はこちら。WEB1010の紹介記事（マンガ）はこちら（リニューアル前）。最新の銭湯情報はこちら,http://www.fujimi-yu.com/
新生湯,429,"[""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_0_5247-250x170.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_1_5248-350x263.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_2_5249-263x350.jpg""]",健康増進型銭湯の草分け的存在。浴室は「動」を楽しむ「太陽の湯」と、「静」を楽しむ「大地の湯」があり、週ごとに男湯・女湯が入れ替わります。質の良い井戸水を100％使用し、高濃度炭酸泉と薬湯や、サウナと岩塩のコラボも楽しめます。洞窟風呂や大きな露天風呂なども好評です。WEB1010の紹介記事（マンガ）はこちら。インドアビューはこちら。最新の銭湯情報はこちら,http://www.shinseiyu.jp
中延記念湯,430,"[""https://www.1010.or.jp/map/wp-content/uploads/2015/03/1-th3-250x170.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/2015/03/2-th3-300x225.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/2015/03/3-th2-300x225.jpg""]",2020年3月26日、リニューアルオープン。露天風呂・スチームサウナ・電気風呂・寝風呂・超音波・足湯・連峰の湯・バイブラ・ハイパワージェット・水風呂と湯船の種類が豊富。リニューアルに伴い男女浴室は日曜日に入れ替える週替わりに変更。女湯にあった大きい露天風呂はライトアップされ、外気浴スペースを設置。椅子に座って十数匹の亀やテレビを見ながらくつろげます。お風呂グッズ（タオル、ボディソープ、リンスインシャンプー）は無料なので、手ぶらで入浴を楽しめます。ドライヤー無料です。WEB1010の紹介記事はこちら。インドアビュー（リニューアル前）はこちら。最新の銭湯情報はこちら,http://www.nakanobukinenyu.com/
大盛湯,431,"[""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_0_5261-250x170.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_1_5262-350x234.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_2_5263-350x237.jpg""]",昔ながらの宮造り銭湯ですが、番台はフロントに変わりました。天井の高い開放感のある空間の中で、広い湯船につかって庭を眺めながら、ゆったりとしたひとときをお過ごしください。インドアビューはこちら。紹介エッセイはこちら。最新の銭湯情報はこちら,http://www.shinagawa1010.jp/list/oomoriyu.html
竹の湯,432,"[""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_0_5268-250x170.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_1_5269-350x246.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_2_5270-350x245.jpg""]",明るくゆったりとした店内に、超音波風呂、気泡風呂、座風呂、寝風呂、薬湯にサウナと設備も充実。薪で沸かしたやわらかいお湯が自慢です。最新の銭湯情報はこちら,http://ota1010.com/explore/%E7%AB%B9%E3%81%AE%E6%B9%AF/?lang=ja
重の湯,433,"[""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_0_5271-250x170.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_1_5272-350x262.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_2_5273-350x261.jpg""]",「お風呂は街のオアシス」をモットーに、挨拶や清潔感を大切にしています。宮造りに手入れの行き届いた庭、富士山のペンキ絵もある昔ながらの銭湯で、番台に男性が座ることがあることを、女性のお客様はあらかじめご了承ください。薬湯は金曜のみ。ドライサウナは無料です。最新の銭湯情報はこちら,http://ota1010.com/explore/%E9%87%8D%E3%81%AE%E6%B9%AF/?lang=ja
宝湯,437,"[""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_0_5289-250x170.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_1_5290-350x245.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_2_5291-350x245.jpg""]",お湯はちょっと熱めですが、浴槽はゆったり。土・日・祝日の薬湯風呂は好評です。ごくありふれた銭湯で、特徴といえるものはありませんが、挨拶はしっかり、清潔感には自信があります。銭湯ランナーのご利用も歓迎します。インドアビューはこちら。WEB1010の紹介記事はこちら。最新の銭湯情報はこちら,http://ota1010.com/explore/%E5%AE%9D%E6%B9%AF/?lang=ja
幸の湯,438,"[""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_0_5292-250x170.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_1_5293-350x263.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_2_5294-263x350.jpg""]",毎朝６時からの朝風呂と、天然温泉が好評です。ジェットバスや電気風呂、水風呂、露天風呂、ボディマッサージ風呂など設備も充実。広いロビーには大画面のテレビもあり、お風呂上りにゆったりとくつろげます。気持ちの良い挨拶と清潔感にも自信があります。インドアビューはこちら。最新の銭湯情報はこちら,http://ota1010.com/explore/%E5%B9%B8%E3%81%AE%E6%B9%AF/?lang=ja
観音湯,439,"[""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_0_5299-250x170.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_1_5300-350x263.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_2_5301-350x263.jpg""]",店内はいつも清潔で、宇宙をテーマにした背景画を見ながらゆったりと入浴いただけます。最新の銭湯情報はこちら,http://ota1010.com/explore/%E8%A6%B3%E9%9F%B3%E6%B9%AF/?lang=ja
新呑川湯,440,"[""https://www.1010.or.jp/map/wp-content/uploads/2015/03/92-250x170.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/2015/03/19-300x200.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/2015/03/29-300x200.jpg""]",2019年10月28日リニューアルオープン。ジェットバス、炭酸泉、シルク風呂、電気風呂、ラドン湯、露天風呂が楽しめます。WEB1010の紹介記事はこちら。最新の銭湯情報はこちら,https://shinomigawayu.business.site/
蒲田福の湯,441,"[""https://www.1010.or.jp/map/wp-content/uploads/2015/03/1_5588-250x170.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/2015/03/4_5548-300x200.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/2015/03/5_5533-300x200.jpg""]",2016年4月24日（日）、リニューアルオープン。大浴槽と露天風の岩風呂があります。脱衣場に飲み物のサービスあり。土日祝の17～21時は手作りの本格派ピザをロビーで提供中（Sサイズ600円～、Lサイズ1200円～）。世界で唯一「湯上がりピザ」が楽しめる銭湯です。WEB1010の紹介記事はこちら。最新の銭湯情報はこちら,http://ota1010.com/explore/kamata-fukuno-yu/?lang=ja
ゆ～シティー蒲田,442,"[""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_0_5313-250x170.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_1_5314-350x263.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_2_5315-350x263.jpg""]",１日の疲れは天然黒湯の温泉でリフレッシュ！　 露天風呂、ジェットバス、電気風呂、水風呂、サウナなど設備も充実。カラオケが楽しめる宴会スペースもあります。銭湯ランナーのご利用も歓迎します。WEB1010の紹介記事（マンガ）はこちら。最新の銭湯情報はこちら,https://youcity26.com/
寿湯,443,"[""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_0_5321-250x170.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_1_5322-350x263.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_2_5323-350x263.jpg""]",東京ではめずらしく、浴室中央に直径４ｍの丸型の浴槽があります。ジェットバスや電気風呂、無料のサウナなど設備も充実し、薪で沸かしたやわらかいお湯を、熱めとぬるめ、どちらの浴槽でもお楽しみいただけます。WEB1010の紹介記事はこちら。最新の銭湯情報はこちら,http://ota1010.com/explore/%E5%AF%BF%E6%B9%AF/?lang=ja
蒲田温泉,444,"[""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_0_5329-250x170.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_1_5330-350x263.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_2_5331-350x263.jpg""]",高温と低温の2種類の天然黒湯温泉をはじめ、ジェットバスや電気風呂、水風呂、サウナなど、充実した設備が自慢。2階には飲食やカラオケなどが楽しめる大広間もあるので、東京にいながら温泉旅行気分を楽しめます。WEB1010の紹介記事はこちら。インドアビューはこちら。最新の銭湯情報はこちら,https://kamata-onsen.com/
大正湯,445,"[""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_0_5337-250x170.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_1_5338-350x263.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_2_5339-350x263.jpg""]",薪で沸かしたやわらかいお湯が自慢です。露天風呂は女湯のみですが、スチームサウナは男女とも無料でご利用いただけます。WEB1010の紹介記事（マンガ）はこちら。紹介エッセイはこちら。最新の銭湯情報はこちら,http://ota1010.com/explore/%E5%A4%A7%E6%AD%A3%E6%B9%AF/?lang=ja
改正湯,446,"[""https://www.1010.or.jp/map/wp-content/uploads/2015/03/17141-1-250x170.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_2_5343-350x263.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_3_5344-350x263.jpg""]",黒湯天然温泉、オリジナルの黒湯炭酸泉、超微細気泡のシルク風呂などの浴槽を完備。店内は明るく清潔でバリアフリーにも対応しているので、年配の方や小さなお子さん連れも安心です。WEB1010の紹介記事はこちら。WEB1010の紹介記事（マンガ）はこちら。インドアビューはこちら。最新の銭湯情報はこちら,http://www.kaiseiyokujou.com
はすぬま温泉,448,"[""https://www.1010.or.jp/map/wp-content/uploads/2015/03/T1-0361-250x170.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/2015/03/T2-0301-300x200.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/2015/03/T3-0121-300x200.jpg""]",2017年12月16日、リニューアルオープン。大正ロマンをコンセプトに、道後温泉を意識した内装になりました。全ての浴槽が温泉です。天然温泉・水風呂は源泉かけ流し。炭酸温泉もお楽しみください。自然のせせらぎ、鳥のさえずり、虫の奏でるハーモニーを床振動で再現しています。紹介エッセイはこちら。WEB1010の紹介記事はこちらWEB1010の紹介記事（マンガ）はこちら（リニューアル前のお店紹介です）。インドアビュー（リニューアル前）はこちら。最新の銭湯情報はこちら,http://ota1010.com/explore/%E3%81%AF%E3%81%99%E3%81%AC%E3%81%BE%E6%B8%A9%E6%B3%89/
天神湯,449,"[""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_0_5365-250x170.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_1_5366-350x245.jpg"", ""https://www.1010.or.jp/map/wp-content/uploads/import2/eyecatch_2_5367-350x245.jpg""]",1階と2階にそれぞれ異なる浴槽設備を備えた浴室があり、男湯と女湯が毎日入れ替わります。1階のブラックシリカ風呂は遠赤外線効果で体がよく温まると好評。2階の露天風呂は空を眺めながら開放感を満喫できます。軽食コーナーではビールやおつまみ、麺類やデザート等が楽しめます。無料駐車場（10台）もご利用いただけます。インドアビューはこちら。最新の銭湯情報はこちら,http://www.ota1010.com/tenjinyu/
